,ID,SerialNumber,ListYear,DateRecorded,Town,Address,AssessedValue,SaleAmount,SalesRatio,PropertyType,ResidentialType,NonUseCode,Remarks
497430,497431,110087,2011,01/03/2012 12:00:00 AM,Norwich,147 WESTLEDGE DRIVE,22000,11500.0,1.913043,Vacant Land,,25,
497437,497438,110209,2011,04/19/2012 12:00:00 AM,Norwich,148 MAIN STREET,183000,28851.0,6.342934,Commercial,,14,
497455,497456,110276,2011,06/20/2012 12:00:00 AM,Norwich,15-17 SLATER AVE,168000,65000.0,2.5846150000000003,Residential,Two Family,14,
497472,497473,110236,2011,05/16/2012 12:00:00 AM,Norwich,15 CAMPION AVE,185000,235000.0,0.787234,Residential,Single Family,,
497530,497531,110254,2011,06/01/2012 12:00:00 AM,Norwich,15 KINNEY AVE,118000,115000.0,1.026087,Residential,Single Family,7,
497570,497571,110014,2011,10/18/2011 12:00:00 AM,Norwich,15 TANNER AVE,95000,108738.0,0.8736596,Residential,Single Family,25,
497571,497572,110058,2011,11/30/2011 12:00:00 AM,Norwich,15 TANNER AVE,95000,28560.0,3.3263309999999997,Residential,Single Family,14,
497586,497587,110353,2011,08/23/2012 12:00:00 AM,Norwich,15 WHITTINGTON AVE,135000,145000.0,0.9310345,Residential,Single Family,,
497591,497663,110207,2011,04/19/2012 12:00:00 AM,Norwich,150 YANTIC STREET UNIT 238,93000,72000.0,1.291667,Condo,,7,
497600,497600,110318,2011,07/31/2012 12:00:00 AM,Norwich,150 LAURA BLVD,72000,84250.0,0.8545994,Condo,,,
497653,497653,110152,2011,03/06/2012 12:00:00 AM,Norwich,150 YANTIC STREET UNIT 144,140000,55000.0,2.545455,Condo,,15,
497655,497655,110204,2011,04/17/2012 12:00:00 AM,Norwich,150 YANTIC STREET UNIT 154,94000,132000.0,0.7121211999999999,Condo,,,
497659,497659,110202,2011,04/16/2012 12:00:00 AM,Norwich,150 YANTIC STREET UNIT 213,57000,55000.0,1.0363639999999998,Condo,,,
497662,497662,110327,2011,08/01/2012 12:00:00 AM,Norwich,150 YANTIC STREET UNIT 228,58000,64000.0,0.90625,Condo,,,
497665,497666,110020,2011,10/21/2011 12:00:00 AM,Norwich,150 YANTIC STREET UNIT 309,94000,50000.0,1.88,Condo,,14,
497776,497777,110228,2011,05/09/2012 12:00:00 AM,Norwich,154 ASYLUM STREET,135000,137000.0,0.9854014999999999,Residential,Single Family,,
497845,497846,110321,2011,08/01/2012 12:00:00 AM,Norwich,158 SUMMIT STREET,129000,105000.0,1.2285709999999999,Condo,,14,
497879,497880,110149,2011,03/02/2012 12:00:00 AM,Norwich,16 FANNING AVE,132000,95700.0,1.37931,Residential,Single Family,7,
497900,497901,110388,2011,09/24/2012 12:00:00 AM,Norwich,16 LAUREL CIRCLE,149000,142900.0,1.0426870000000001,Residential,Single Family,14,
497909,497910,110184,2011,03/30/2012 12:00:00 AM,Norwich,16 PACEMAKER AVE,28000,20500.0,1.3658540000000001,Residential,Single Family,25,
498040,498041,110195,2011,04/05/2012 12:00:00 AM,Norwich,166 WIGHTMAN AVE,183000,210200.0,0.8705994,Residential,Single Family,,
498069,498070,110360,2011,08/31/2012 12:00:00 AM,Norwich,17-19 SOUTH A STREET,126000,72000.0,1.75,Residential,Two Family,14,
498073,498074,110071,2011,12/16/2011 12:00:00 AM,Norwich,17-35 FALLS AVE + 28 FALLS AVE,191000,310000.0,0.616129,Commercial,,7,
498087,498088,110240,2011,05/18/2012 12:00:00 AM,Norwich,17 BUCKINGHAM AVE,147000,155000.0,0.9483870999999999,Residential,Single Family,,
498105,498106,110068,2011,12/09/2011 12:00:00 AM,Norwich,17 ELIJAH STREET,108000,55500.0,1.945946,Residential,Single Family,14,
498153,498154,110052,2011,11/23/2011 12:00:00 AM,Norwich,170 BRIAR LANE,138000,195000.0,0.7076923,Condo,,,
498236,498237,110128,2011,02/22/2012 12:00:00 AM,Norwich,17B HILLCREST STREET,115000,55000.0,2.090909,Condo,,7,
498296,498297,110120,2011,02/08/2012 12:00:00 AM,Norwich,18 HAMMOND AVE,138000,70000.0,1.971429,Residential,Two Family,25,
498358,498359,110246,2011,05/25/2012 12:00:00 AM,Norwich,18 WEST AVE,113000,50000.0,2.26,Residential,Single Family,8,
498387,498388,110057,2011,11/30/2011 12:00:00 AM,Norwich,1813 OLD POND LANE,78000,60000.0,1.3,Condo,,7,
498453,498454,110358,2011,08/30/2012 12:00:00 AM,Norwich,187 & 191 FRANKLIN STREET,228000,205000.0,1.112195,Commercial,,7,
498511,498512,110257,2011,06/06/2012 12:00:00 AM,Norwich,19 BECKWITH STREET,147000,103000.0,1.427184,Residential,Single Family,14,
498514,498515,110010,2011,10/14/2011 12:00:00 AM,Norwich,19 BROOK STREET,113000,86500.0,1.306358,Residential,Single Family,14,
498559,498560,110293,2011,07/02/2012 12:00:00 AM,Norwich,19 PENOBSCOT STREET,117000,53600.0,2.182836,Residential,Single Family,25,
498560,498561,110345,2011,08/14/2012 12:00:00 AM,Norwich,19 PENOBSCOT STREET,117000,35000.0,3.342857,Residential,Single Family,14,
498588,498589,110348,2011,08/16/2012 12:00:00 AM,Norwich,19 THERMOS AVE UNIT #2,0,324900.0,0.0,Condo,,25,
498590,498591,110269,2011,06/18/2012 12:00:00 AM,Norwich,19 THERMOS AVE UNIT 4,0,275000.0,0.0,Condo,,25,
498604,498605,110106,2011,01/24/2012 12:00:00 AM,Norwich,190 SOUTH THAMES STREET UNIT 20,183000,218000.0,0.8394495000000001,Condo,,,
498614,498615,110291,2011,07/02/2012 12:00:00 AM,Norwich,191 WEST THAMES STREET,113000,90000.0,1.255556,Residential,Two Family,7,
498635,498636,110009,2011,10/14/2011 12:00:00 AM,Norwich,1923 OLD POND LANE,101000,107500.0,0.9395349000000001,Condo,,,
498678,498679,110233,2011,05/15/2012 12:00:00 AM,Norwich,2-4 SOUTH A STREET,132000,70000.0,1.885714,Residential,Two Family,8,
498679,498680,110314,2011,07/27/2012 12:00:00 AM,Norwich,2-4 SOUTH A STREET,132000,122125.0,1.08086,Residential,Two Family,7,
498715,498716,110378,2011,09/12/2012 12:00:00 AM,Norwich,2 HARBOR VIEW LANE,125000,83500.0,1.497006,Condo,,14,
498757,498758,110352,2011,08/21/2012 12:00:00 AM,Norwich,2 TRADING COVE DRIVE,123000,149500.0,0.8227424999999999,Residential,Single Family,,
498778,498779,110244,2011,05/23/2012 12:00:00 AM,Norwich,20 CHERRY HILL ROAD,202000,210000.0,0.9619048000000001,Residential,Single Family,,
498792,498793,110022,2011,10/24/2011 12:00:00 AM,Norwich,20 FIFTEENTH STREET,125000,63000.0,1.984127,Residential,Single Family,15,
498825,498826,110051,2011,11/23/2011 12:00:00 AM,Norwich,20 NEW LONDON TPKE,250000,550000.0,0.4545455,Commercial,,,
498844,498845,110084,2011,12/29/2011 12:00:00 AM,Norwich,20 SHERWOOD LANE,169000,75000.0,2.253333,Residential,Single Family,8,
498846,498847,110299,2011,07/13/2012 12:00:00 AM,Norwich,20 SPRUCE STREET,102000,27100.0,3.763838,Residential,Single Family,8,
498862,498863,110063,2011,12/07/2011 12:00:00 AM,Norwich,20 WEST AVE,124000,122000.0,1.016393,Residential,Single Family,25,
498927,498928,110050,2011,11/22/2011 12:00:00 AM,Norwich,205 NORTH WAWECUS HILL ROAD,162000,200000.0,0.81,Residential,Single Family,,
498997,498998,110185,2011,04/02/2012 12:00:00 AM,Norwich,21 BROOK STREET,114000,22003.0,5.181112000000001,Residential,Single Family,14,
498998,498999,110398,2011,09/28/2012 12:00:00 AM,Norwich,21 BROOK STREET,114000,27000.0,4.222222,Residential,Single Family,14,
499008,499009,110375,2011,09/07/2012 12:00:00 AM,Norwich,21 CUPRAK ROAD,157000,212000.0,0.740566,Residential,Single Family,,
499011,499012,110292,2011,07/02/2012 12:00:00 AM,Norwich,21 EAST AVE,97000,39000.0,2.4871790000000003,Residential,Single Family,14,
499014,499015,110047,2011,11/18/2011 12:00:00 AM,Norwich,21 FANNING AVE,159000,70000.0,2.271429,Residential,Single Family,7,
499029,499030,110107,2011,01/25/2012 12:00:00 AM,Norwich,21 HICKORY STREET,125000,47000.0,2.659574,Residential,Single Family,14,
499049,499050,110320,2011,08/01/2012 12:00:00 AM,Norwich,21 ONECO STREET,157000,78000.0,2.0128209999999997,Residential,Three Family,14,
499065,499066,110317,2011,07/31/2012 12:00:00 AM,Norwich,21 STONINGTON ROAD,91000,90000.0,1.011111,Residential,Single Family,,
499084,499085,110172,2011,03/21/2012 12:00:00 AM,Norwich,210 OLD SALEM ROAD,150000,162000.0,0.9259259,Residential,Single Family,,
499107,499108,110062,2011,12/07/2011 12:00:00 AM,Norwich,213 LAUREL HILL AVE,115000,33000.0,3.4848480000000004,Residential,Single Family,14,
499183,499184,110073,2011,12/16/2011 12:00:00 AM,Norwich,215 WEST TOWN STREET,240000,245000.0,0.9795918,Commercial,,,
499189,499190,110396,2011,09/28/2012 12:00:00 AM,Norwich,216 MAIN STREET & 11-13 HILL STREET,6000,13000.0,0.4615385,Vacant Land,,1,
499220,499221,110354,2011,08/24/2012 12:00:00 AM,Norwich,219 BOSWELL AVE,159000,115000.0,1.382609,Commercial,,25,
499267,499268,110039,2011,11/09/2011 12:00:00 AM,Norwich,22 MOUNTAINVIEW DRIVE,129000,155500.0,0.8295819999999999,Residential,Single Family,,
499284,499285,110074,2011,12/19/2011 12:00:00 AM,Norwich,22 PRENTICE STREET,137000,70050.0,1.955746,Residential,Two Family,14,
499301,499302,110116,2011,01/30/2012 12:00:00 AM,Norwich,22 TREADWAY AVE,104000,75000.0,1.386667,Residential,Single Family,7,
499308,499309,110357,2011,08/29/2012 12:00:00 AM,Norwich,220 BROADWAY,156000,125000.0,1.248,Residential,Single Family,7,
499343,499344,110102,2011,01/20/2012 12:00:00 AM,Norwich,223 WEST TOWN STREET,248000,224384.0,1.105248,Commercial,,18,
499344,499345,110397,2011,09/28/2012 12:00:00 AM,Norwich,223 WEST TOWN STREET,248000,220000.0,1.127273,Commercial,,14,
499347,499348,110183,2011,03/30/2012 12:00:00 AM,Norwich,224 BROAD STREET,157000,51000.0,3.078431,Residential,Two Family,14,
499359,499360,110230,2011,05/09/2012 12:00:00 AM,Norwich,225 SOUTH THAMES STREET,91000,41000.0,2.219512,Residential,Single Family,14,
499369,499370,110111,2011,01/27/2012 12:00:00 AM,Norwich,228 LAURA BLVD,77000,63000.0,1.222222,Condo,,14,
499372,499373,110237,2011,05/16/2012 12:00:00 AM,Norwich,228 SOUTH THAMES STREET,110000,162000.0,0.6790123,Residential,Single Family,,
499437,499438,110038,2011,11/07/2011 12:00:00 AM,Norwich,23 PINE STREET,128000,160000.0,0.8,Residential,Single Family,,
499479,499480,110041,2011,11/10/2011 12:00:00 AM,Norwich,233 VERGASON AVE,193000,100000.0,1.93,Residential,Single Family,14,
499516,499517,110266,2011,06/15/2012 12:00:00 AM,Norwich,237B YANTIC STREET,93000,35000.0,2.657143,Condo,,14,
499522,499523,110367,2011,09/06/2012 12:00:00 AM,Norwich,238 BROWNING ROAD,265000,252000.0,1.051587,Residential,Single Family,14,
499523,499524,110328,2011,08/02/2012 12:00:00 AM,Norwich,238 CANTERBURY TPKE,166000,159900.0,1.038149,Residential,Single Family,7,
499558,499559,110175,2011,03/23/2012 12:00:00 AM,Norwich,24 FOWLER AVE,122000,66635.0,1.83087,Residential,Single Family,14,
499647,499648,110165,2011,03/16/2012 12:00:00 AM,Norwich,246 DUNHAM STREET,181000,199000.0,0.9095476999999998,Residential,Single Family,,
499696,499697,110217,2011,04/27/2012 12:00:00 AM,Norwich,25 EAST BALTIC STREET,125000,55000.0,2.272727,Residential,Two Family,7,
499747,499748,110160,2011,03/13/2012 12:00:00 AM,Norwich,25 TRADING COVE CIR,119000,149900.0,0.7938626,Condo,,25,
499863,499864,110363,2011,08/31/2012 12:00:00 AM,Norwich,252 OLD CANTERBURY TPKE LOT #8,54000,65000.0,0.8307691999999999,Residential,Single Family,,
499864,499865,110227,2011,05/08/2012 12:00:00 AM,Norwich,252 OLD CANTERBURY TPKE LOT 10,33000,25000.0,1.32,Residential,Single Family,14,
499865,499866,110080,2011,12/23/2011 12:00:00 AM,Norwich,252 OLD CANTERBURY TPKE LOT 11,32000,28000.0,1.142857,Residential,Single Family,25,
499866,499867,110239,2011,05/17/2012 12:00:00 AM,Norwich,252 OLD CANTERBURY TPKE LOT 11,66000,39900.0,1.654135,Residential,Single Family,14,
499872,499873,110098,2011,01/17/2012 12:00:00 AM,Norwich,252 OLD CANTERBURY TPKE LOT 51,28000,15500.0,1.806452,Residential,Single Family,7,
499875,499876,110091,2011,01/06/2012 12:00:00 AM,Norwich,252 OLD CANTERBURY TPKE LOT 82,54000,18500.0,2.918919,Residential,Single Family,25,
499876,499877,110141,2011,02/29/2012 12:00:00 AM,Norwich,252 OLD CANTERBURY TPKE LOT 82,54000,34000.0,1.588235,Residential,Single Family,14,
499877,499878,110271,2011,06/18/2012 12:00:00 AM,Norwich,252 OLD CANTERBURY TPKE LOT 83,52000,47000.0,1.106383,Residential,Single Family,7,
499878,499879,110103,2011,01/20/2012 12:00:00 AM,Norwich,252 OLD CANTERBURY TPKE LOT 98,32000,25000.0,1.28,Residential,Single Family,7,
499891,499892,110139,2011,02/29/2012 12:00:00 AM,Norwich,253 YANTIC STREET,105000,48000.0,2.1875,Residential,Single Family,14,
499902,499903,110100,2011,01/17/2012 12:00:00 AM,Norwich,257 NORWICH AVE,108000,25500.0,4.235294000000001,Residential,Single Family,25,
499903,499904,110275,2011,06/20/2012 12:00:00 AM,Norwich,257 NORWICH AVE,108000,42500.0,2.5411759999999997,Residential,Single Family,7,
499986,499987,110224,2011,05/07/2012 12:00:00 AM,Norwich,26 WATROUS AVE,128000,140000.0,0.9142857,Residential,Single Family,,
500002,500003,110019,2011,10/21/2011 12:00:00 AM,Norwich,261 NORWICH AVE,181000,210000.0,0.8619048,Commercial,,,
500085,500086,110129,2011,02/23/2012 12:00:00 AM,Norwich,27 DIVISION STREET,201000,161000.0,1.2484469999999999,Residential,Four Family,7,
500110,500111,110350,2011,08/17/2012 12:00:00 AM,Norwich,27 MONROE STREET,6000,25000.0,0.24,Vacant Land,,12,FALSE
500123,500124,110088,2011,01/05/2012 12:00:00 AM,Norwich,27 SCOTT STREET,137000,50000.0,2.74,Residential,Single Family,15,
500140,500141,110325,2011,08/01/2012 12:00:00 AM,Norwich,27 TRADING COVE CIR,118000,152500.0,0.7737705,Condo,,,
500144,500145,110079,2011,12/23/2011 12:00:00 AM,Norwich,27 WEST AVE,127000,75000.0,1.6933330000000002,Residential,Single Family,14,
500158,500159,110023,2011,10/26/2011 12:00:00 AM,Norwich,270 WEST TOWN STREET,305000,120000.0,2.541667,Commercial,,25,
500175,500176,110311,2011,07/27/2012 12:00:00 AM,Norwich,275 PROSPECT STREET,83000,55000.0,1.509091,Residential,Single Family,7,
500203,500204,110255,2011,06/04/2012 12:00:00 AM,Norwich,28 ANDREA LANE,95000,59900.0,1.585977,Vacant Land,,25,
500216,500217,110249,2011,05/31/2012 12:00:00 AM,Norwich,28 CURTIS STREET,142000,129100.0,1.099923,Residential,Single Family,7,
500228,500229,110191,2011,04/03/2012 12:00:00 AM,Norwich,28 JULIAN TERR + 8 LEFFINGWELL,177000,25000.0,7.08,Vacant Land,,25,
500328,500329,110305,2011,07/18/2012 12:00:00 AM,Norwich,29 FARM VIEW DRIVE,107000,97000.0,1.103093,Vacant Land,,25,
500331,500332,110089,2011,01/05/2012 12:00:00 AM,Norwich,29 GEER AVE,127000,85000.0,1.494118,Residential,Single Family,15,
500356,500357,110066,2011,12/09/2011 12:00:00 AM,Norwich,29 NORTH A STREET,100000,50000.0,2.0,Residential,Single Family,1,
500365,500366,110054,2011,11/28/2011 12:00:00 AM,Norwich,29 ROATH STREET,160000,76862.0,2.0816529999999998,Residential,Two Family,15,
500429,500430,110097,2011,01/13/2012 12:00:00 AM,Norwich,296 HAMILTON AVE UNIT 35,141000,126000.0,1.119048,Condo,,25,
500433,500434,11389,2011,09/24/2012 12:00:00 AM,Norwich,296 HAMILTON AVE UNIT#30,143000,108800.0,1.314338,Condo,,14,
500478,500479,110278,2011,06/21/2012 12:00:00 AM,Norwich,296 SALEM TPKE UNIT 14,161000,232500.0,0.6924731,Condo,,,
500480,500481,110376,2011,09/11/2012 12:00:00 AM,Norwich,296 SALEM TPKE UNIT 29,158000,180000.0,0.8777778,Condo,,,
500482,500483,110171,2011,03/21/2012 12:00:00 AM,Norwich,296 SALEM TPKE UNIT 38,168000,185000.0,0.9081081,Condo,,25,
500483,500484,110221,2011,05/01/2012 12:00:00 AM,Norwich,296 SALEM TPKE UNIT 38,168000,185000.0,0.9081081,Condo,,25,
500512,500513,110188,2011,04/02/2012 12:00:00 AM,Norwich,3 BANAS CT,115000,82000.0,1.402439,Residential,Single Family,14,
500523,500524,110301,2011,07/16/2012 12:00:00 AM,Norwich,3 COOLIDGE CT,131000,135000.0,0.9703704,Residential,Single Family,,
500582,500583,110130,2011,02/24/2012 12:00:00 AM,Norwich,3 TRADING COVE CIRCLE,140000,170000.0,0.8235294,Residential,Single Family,14,
500587,500588,110300,2011,07/13/2012 12:00:00 AM,Norwich,3 WHITTINGTON AVE,138000,105500.0,1.308057,Residential,Single Family,14,
500602,500603,110247,2011,05/29/2012 12:00:00 AM,Norwich,30 CAULKINS ROAD,168000,165900.0,1.012658,Residential,Single Family,,
500614,500615,110005,2011,10/07/2011 12:00:00 AM,Norwich,30 DIVISION STREET,124000,99000.0,1.252525,Residential,Single Family,14,
500676,500677,110101,2011,01/18/2012 12:00:00 AM,Norwich,30 STONYRIDGE ROAD,223000,200000.0,1.115,Residential,Single Family,7,
500761,500762,110309,2011,07/25/2012 12:00:00 AM,Norwich,303 MOHEGAN PARK ROAD LOT 16,45000,49000.0,0.9183673000000001,Residential,Single Family,,
500762,500763,110119,2011,02/03/2012 12:00:00 AM,Norwich,303 MOHEGAN PARK ROAD LOT 20,21000,19000.0,1.1052629999999999,Residential,Single Family,7,
500765,500766,110153,2011,03/06/2012 12:00:00 AM,Norwich,303 MOHEGAN PARK ROAD LOT 28,28000,25000.0,1.12,Residential,Single Family,,
500770,500771,110295,2011,07/05/2012 12:00:00 AM,Norwich,303 MOHEGAN PARK ROAD LOT 95,25000,25000.0,1.0,Residential,Single Family,,
500802,500803,110113,2011,01/30/2012 12:00:00 AM,Norwich,303 SALEM TPKE,143000,139900.0,1.022159,Residential,Single Family,25,
500820,500821,110011,2011,10/17/2011 12:00:00 AM,Norwich,306 SALEM TPKE UNIT 11,142000,171500.0,0.8279883,Condo,,,
500821,500822,110187,2011,04/02/2012 12:00:00 AM,Norwich,306 SALEM TPKE UNIT 13,142000,136000.0,1.044118,Condo,,14,
500904,500905,110331,2011,08/06/2012 12:00:00 AM,Norwich,31 STONINGTON ROAD,128000,65000.0,1.9692310000000002,Residential,Single Family,14,
500908,500909,110316,2011,07/30/2012 12:00:00 AM,Norwich,31 TERRACE AVE,137000,40000.0,3.425,Residential,Four Family,7,
500938,500939,110048,2011,11/22/2011 12:00:00 AM,Norwich,316 CANTERBURY TPKE,208000,269000.0,0.7732342,Residential,Single Family,,
500962,500963,110341,2011,08/13/2012 12:00:00 AM,Norwich,32-34 SPRING GARDEN AVE,135000,75000.0,1.8,Residential,Two Family,7,
500975,500976,110029,2011,10/28/2011 12:00:00 AM,Norwich,32 CEDAR LANE,140000,185000.0,0.7567568,Residential,Single Family,,
500996,500996,110099,2011,01/17/2012 12:00:00 AM,Norwich,32 MONTGOMERY LANE,197000,265000.0,0.7433962,Residential,Single Family,,
501038,501038,110322,2011,08/01/2012 12:00:00 AM,Norwich,323 OLD POND LANE,94000,99000.0,0.9494949,Condo,,,
501062,501062,110258,2011,06/06/2012 12:00:00 AM,Norwich,327 WASHINGTON STREET,159000,138000.0,1.152174,Residential,Single Family,16,
501086,501086,110339,2011,08/09/2012 12:00:00 AM,Norwich,33 CANTERBURY TPKE,185000,220000.0,0.8409091000000001,Residential,Single Family,,
501088,501088,110177,2011,03/26/2012 12:00:00 AM,Norwich,33 CARPENTER STREET,114000,62000.0,1.8387099999999998,Residential,Single Family,7,
501106,501106,110145,2011,03/01/2012 12:00:00 AM,Norwich,33 GLEZEN STREET,131000,186000.0,0.7043010999999999,Residential,Single Family,,
501122,501122,110136,2011,02/28/2012 12:00:00 AM,Norwich,33 PRATT STREET,124000,149000.0,0.8322148000000001,Residential,Single Family,,
501123,501123,110251,2011,05/31/2012 12:00:00 AM,Norwich,33 PROSPECT STREET,118000,99000.0,1.191919,Residential,Single Family,25,
501159,501159,110361,2011,08/31/2012 12:00:00 AM,Norwich,337 HARLAND ROAD,141000,149900.0,0.9406271,Residential,Single Family,,
501177,501177,110386,2011,09/17/2012 12:00:00 AM,Norwich,339 NEW LONDON TPKE,128000,73000.0,1.753425,Residential,Single Family,7,
501262,501262,110094,2011,01/10/2012 12:00:00 AM,Norwich,342 BOSWELL AVE,138000,57900.0,2.38342,Residential,Two Family,14,
501266,501266,110075,2011,12/20/2011 12:00:00 AM,Norwich,343 ASYLUM STREET,61000,53000.0,1.150943,Vacant Land,,,
501298,501299,110324,2011,08/01/2012 12:00:00 AM,Norwich,35 CARIBOU DRIVE,159000,199000.0,0.798995,Residential,Single Family,,
501325,501326,110036,2011,11/04/2011 12:00:00 AM,Norwich,35 LOIS STREET + 45 MARGERIE STREET +,128000,100000.0,1.28,Residential,Single Family,15,
501328,501329,110198,2011,04/10/2012 12:00:00 AM,Norwich,35 MICHELE DRIVE,182000,194500.0,0.9357325999999999,Residential,Single Family,,
501355,501356,110024,2011,10/27/2011 12:00:00 AM,Norwich,351 CANTERBURY TPKE,95000,11530.0,8.239376,Vacant Land,,15,
501363,501364,110197,2011,04/09/2012 12:00:00 AM,Norwich,351 WAWECUS HILL ROAD,106000,90000.0,1.177778,Vacant Land,,28,
501385,501386,110033,2011,10/31/2011 12:00:00 AM,Norwich,357 WASHINGTON STREET,218000,121000.0,1.801653,Commercial,,14,
501448,501449,110027,2011,10/27/2011 12:00:00 AM,Norwich,36 LAMBERT DRIVE,122000,111000.0,1.099099,Residential,Single Family,14,
501454,501455,110025,2011,10/27/2011 12:00:00 AM,Norwich,36 NASHUA STREET,45000,48000.0,0.9375,Residential,Single Family,,
501494,501494,110365,2011,09/04/2012 12:00:00 AM,Norwich,363 SCOTLAND ROAD,162000,158000.0,1.025316,Residential,Single Family,7,
501500,501500,110060,2011,12/01/2011 12:00:00 AM,Norwich,365-371 CENTRAL AVE,359000,300000.0,1.196667,Commercial,,7,
501501,501501,110040,2011,11/09/2011 12:00:00 AM,Norwich,365 MOHEGAN PARK ROAD,150000,225000.0,0.6666667,Residential,Single Family,,
501521,501521,110214,2011,04/26/2012 12:00:00 AM,Norwich,37 ARNOLD PLACE,184000,158000.0,1.164557,Residential,Single Family,14,
501524,501524,110104,2011,01/23/2012 12:00:00 AM,Norwich,37 BEECH STREET,139000,94000.0,1.478723,Residential,Single Family,25,
501542,501543,110333,2011,08/06/2012 12:00:00 AM,Norwich,37 LAWLER LANE,157000,128000.0,1.2265620000000002,Residential,Single Family,25,
501561,501562,110003,2011,10/07/2011 12:00:00 AM,Norwich,37 ROGERS AVE,113000,129900.0,0.8698999,Residential,Single Family,,
501578,501579,110364,2011,08/31/2012 12:00:00 AM,Norwich,372-378 WEST MAIN STREET,2041000,7980399.0,0.2557516,Commercial,,3,
501599,501600,110259,2011,06/08/2012 12:00:00 AM,Norwich,38 BRIAR HILL ROAD,212000,185000.0,1.145946,Residential,Single Family,7,
501655,501656,110372,2011,09/07/2012 12:00:00 AM,Norwich,38 NORTH CLIFF STREET,110000,39750.0,2.767296,Residential,Single Family,14,
501665,501666,110007,2011,10/13/2011 12:00:00 AM,Norwich,38 PROSPECT STREET,134000,80000.0,1.675,Residential,Single Family,14,
501680,501681,110034,2011,11/01/2011 12:00:00 AM,Norwich,38 WEST MAIN STREET,106000,100000.0,1.06,Commercial,,25,
501806,501806,110294,2011,07/03/2012 12:00:00 AM,Norwich,4 GILMOUR STREET,128000,45000.0,2.8444439999999998,Residential,Single Family,14,
501810,501810,110225,2011,05/07/2012 12:00:00 AM,Norwich,4 HOMEWOOD PLACE,146000,79900.0,1.827284,Residential,Single Family,14,
501881,501881,110379,2011,09/13/2012 12:00:00 AM,Norwich,40 CONNECTICUT AVE,936000,1000000.0,0.9359999999999999,Commercial,,,
501915,501915,110112,2011,01/30/2012 12:00:00 AM,Norwich,40 NORTH MAIN STREET,62000,11000.0,5.636364,Vacant Land,,1,
501935,501935,110395,2011,09/28/2012 12:00:00 AM,Norwich,406 WEST MAIN STREET,358000,315000.0,1.136508,Commercial,,25,
501950,501950,110083,2011,12/28/2011 12:00:00 AM,Norwich,41-47 TOWN STREET + 45-47 TOWN STREET,2673000,4250000.0,0.6289412,Commercial,,16,
501952,501952,110148,2011,03/02/2012 12:00:00 AM,Norwich,41 BALTIC STREET,133000,96897.0,1.372592,Residential,Three Family,14,
501953,501953,110250,2011,05/31/2012 12:00:00 AM,Norwich,41 BALTIC STREET,133000,52000.0,2.557692,Residential,Three Family,7,
501963,501963,110174,2011,03/23/2012 12:00:00 AM,Norwich,41 CARIBOU DRIVE,155000,148600.0,1.043069,Residential,Single Family,15,
501965,501965,110053,2011,11/23/2011 12:00:00 AM,Norwich,41 GOLDEN STREET,122000,200000.0,0.61,Residential,Two Family,,
502012,502012,110069,2011,12/12/2011 12:00:00 AM,Norwich,41 PALMER STREET UNIT 29,122000,140000.0,0.8714286,Condo,,,
502013,502013,110064,2011,12/08/2011 12:00:00 AM,Norwich,41 PALMER STREET UNIT 30,122000,146000.0,0.8356164,Condo,,,
502014,502014,110031,2011,10/31/2011 12:00:00 AM,Norwich,41 PALMER STREET UNIT 31,122000,139900.0,0.8720515,Condo,,,
502029,502029,110226,2011,05/08/2012 12:00:00 AM,Norwich,41 STREETARR STREET,172000,155200.0,1.108247,Residential,Single Family,25,
502032,502032,110289,2011,07/02/2012 12:00:00 AM,Norwich,41 TENTH STREET,129000,132000.0,0.9772726999999999,Residential,Single Family,,
502064,502065,110105,2011,01/24/2012 12:00:00 AM,Norwich,42 CEDAR STREET,126000,169900.0,0.7416126999999999,Residential,Two Family,14,
502085,502086,110072,2011,12/16/2011 12:00:00 AM,Norwich,42 KNOLLCREST ROAD,136000,102400.0,1.328125,Residential,Single Family,14,
502091,502092,110061,2011,12/05/2011 12:00:00 AM,Norwich,42 MERCHANTS AVE,129000,97500.0,1.323077,Residential,Four Family,14,
502100,502101,110004,2011,10/07/2011 12:00:00 AM,Norwich,42 PERKINS AVE,143000,122000.0,1.172131,Residential,Single Family,7,
502129,502130,110351,2011,08/20/2012 12:00:00 AM,Norwich,43 BRIAR LAND & GAR #6,144000,171000.0,0.8421053,Condo,,,
502181,502182,110381,2011,09/14/2012 12:00:00 AM,Norwich,435 HARLAND ROAD,134000,111800.0,1.198569,Residential,Single Family,25,
502182,502183,110212,2011,04/25/2012 12:00:00 AM,Norwich,437 NEW LONDON TPKE,140000,102000.0,1.372549,Residential,Single Family,14,
502201,502202,110006,2011,10/12/2011 12:00:00 AM,Norwich,44 HARBOR VIEW LANE,126000,149900.0,0.8405604,Condo,,,
502225,502226,110180,2011,03/29/2012 12:00:00 AM,Norwich,44 NORWICH AVE LOT 9,32000,13000.0,2.461538,Residential,Single Family,7,
502309,502310,110144,2011,03/01/2012 12:00:00 AM,Norwich,45 GIFFORD STREET,229000,290000.0,0.7896552,Residential,Single Family,,
502310,502311,110393,2011,09/28/2012 12:00:00 AM,Norwich,45 GREEN BRIER ROAD,150000,152800.0,0.9816754000000001,Residential,Single Family,,
